id,item_id,store_id,state_id,date,policy,forecast_model,actual_demand,selected_forecast,forecast_naive,forecast_ma28,forecast_lightgbm,forecast_lightgbm_tuned,on_hand_inventory,inventory_position,reorder_point,order_quantity,fulfilled_demand,lost_sales,stockout_flag,holding_cost,ordering_cost,stockout_cost,total_daily_cost,scenario,lead_time,service_level_target
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-08,moving_average_rop,Moving Average 28,17.0,13.214285714285714,14.0,10.75,10.43304457189728,10.783261870964589,35.0,143.0,113.19728758956369,0,17.0,0.0,0,1.05,0.0,0.0,1.05,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-09,moving_average_rop,Moving Average 28,12.0,13.321428571428571,19.0,11.214285714285714,13.093125520259854,13.684013682686857,23.0,131.0,114.17300078071034,0,12.0,0.0,0,0.6900000000000001,0.0,0.0,0.6900000000000001,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-10,moving_average_rop,Moving Average 28,9.0,13.071428571428571,11.0,11.285714285714286,12.953805201654683,13.649703263845936,122.0,122.0,111.87524508402228,0,9.0,0.0,0,3.66,0.0,0.0,3.66,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-11,moving_average_rop,Moving Average 28,19.0,13.0,12.0,11.464285714285714,9.707944134129528,10.401081240167958,103.0,103.0,111.58319858157908,100,19.0,0.0,0,3.09,5.0,0.0,8.09,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-12,moving_average_rop,Moving Average 28,6.0,13.25,15.0,11.642857142857142,9.32292508845347,9.929188274705778,97.0,197.0,113.89215813194464,0,6.0,0.0,0,2.91,0.0,0.0,2.91,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-13,moving_average_rop,Moving Average 28,7.0,12.928571428571429,8.0,11.678571428571429,8.383650389077461,9.155075778970083,90.0,190.0,112.40166281084169,0,7.0,0.0,0,2.7,0.0,0.0,2.7,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-14,moving_average_rop,Moving Average 28,6.0,12.892857142857142,13.0,11.892857142857142,9.11768283182725,9.95107404911267,84.0,184.0,112.32426978063464,0,6.0,0.0,0,2.52,0.0,0.0,2.52,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-15,moving_average_rop,Moving Average 28,10.0,12.642857142857142,10.0,11.464285714285714,10.538016154994327,11.084896410980704,74.0,174.0,111.28956203776644,0,10.0,0.0,0,2.22,0.0,0.0,2.22,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-16,moving_average_rop,Moving Average 28,15.0,12.642857142857142,9.0,11.071428571428571,12.51967345657968,13.548931344670002,59.0,159.0,111.28956203776644,0,15.0,0.0,0,1.77,0.0,0.0,1.77,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-17,moving_average_rop,Moving Average 28,22.0,12.857142857142858,15.0,11.107142857142858,12.6065222294272,13.976484702947037,37.0,137.0,112.65063361469126,0,22.0,0.0,0,1.11,0.0,0.0,1.11,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-18,moving_average_rop,Moving Average 28,15.0,13.107142857142858,16.0,11.464285714285714,10.192815553143614,10.814710327065242,122.0,122.0,115.56674256093234,0,15.0,0.0,0,3.66,0.0,0.0,3.66,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-19,moving_average_rop,Moving Average 28,10.0,13.071428571428571,7.0,11.392857142857142,8.306413155147103,9.626267362402446,112.0,112.0,115.24563742871744,95,10.0,0.0,0,3.36,5.0,0.0,8.36,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-20,moving_average_rop,Moving Average 28,13.0,13.178571428571429,6.0,11.214285714285714,8.164142646014755,9.348412869881487,99.0,99.0,115.5821755270182,109,13.0,0.0,0,2.97,5.0,0.0,7.970000000000001,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-21,moving_average_rop,Moving Average 28,3.0,13.428571428571429,21.0,11.714285714285714,9.15230787067367,10.170836344241568,96.0,96.0,116.51752393937004,115,3.0,0.0,0,2.88,5.0,0.0,7.88,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-22,moving_average_rop,Moving Average 28,12.0,12.785714285714286,20.0,12.071428571428571,10.124243073419947,11.12164848904036,84.0,84.0,112.62998414869948,119,12.0,0.0,0,2.52,5.0,0.0,7.52,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-23,moving_average_rop,Moving Average 28,20.0,12.5,21.0,12.321428571428571,12.867402246477756,14.389641776618326,64.0,64.0,109.80064951941944,134,20.0,0.0,0,1.92,5.0,0.0,6.92,base_case,7,0.95
FOODS_3_697_CA_1_validation,FOODS_3_697,CA_1,CA,2016-04-24,moving_average_rop,Moving Average 28,17.0,12.464285714285714,12.0,12.321428571428571,12.806596160175843,13.778413906363252,47.0,47.0,109.2970161833946,150,17.0,0.0,0,1.41,5.0,0.0,6.41,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-03-28,moving_average_rop,Moving Average 28,23.0,26.678571428571427,21.0,18.714285714285715,18.82555771949192,20.839049643704843,380.0,380.0,216.2195503433009,0,23.0,0.0,0,6.004,0.0,0.0,6.004,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-03-29,moving_average_rop,Moving Average 28,23.0,26.75,20.0,19.285714285714285,17.09441340757134,17.635073499419523,357.0,357.0,216.49426945754016,0,23.0,0.0,0,5.640600000000001,0.0,0.0,5.640600000000001,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-03-30,moving_average_rop,Moving Average 28,16.0,26.857142857142858,17.0,19.464285714285715,17.536392648922043,19.06149008208517,341.0,341.0,216.86012062706823,0,16.0,0.0,0,5.3878,0.0,0.0,5.3878,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-03-31,moving_average_rop,Moving Average 28,22.0,26.821428571428573,32.0,20.178571428571427,18.61200829482209,20.674148846620337,319.0,319.0,216.8603294670856,0,22.0,0.0,0,5.0402000000000005,0.0,0.0,5.0402000000000005,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-01,moving_average_rop,Moving Average 28,21.0,26.464285714285715,37.0,21.071428571428573,21.349109031474114,22.265701628798105,298.0,298.0,214.27414539700595,0,21.0,0.0,0,4.7084,0.0,0.0,4.7084,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-02,moving_average_rop,Moving Average 28,34.0,25.892857142857142,33.0,21.642857142857142,25.995366023711565,29.202225997107146,264.0,264.0,209.1618479885888,0,34.0,0.0,0,4.1712,0.0,0.0,4.1712,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-03,moving_average_rop,Moving Average 28,42.0,25.928571428571427,26.0,21.964285714285715,25.78328191295335,26.8552989247728,222.0,222.0,209.6019229352106,0,42.0,0.0,0,3.5076,0.0,0.0,3.5076,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-04,moving_average_rop,Moving Average 28,18.0,26.5,29.0,22.428571428571427,21.486802808371788,21.66727359360066,204.0,204.0,216.5560161438723,199,18.0,0.0,0,3.2232,5.0,0.0,8.2232,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-05,moving_average_rop,Moving Average 28,18.0,26.107142857142858,10.0,22.321428571428573,18.130303448263984,18.495522650926404,186.0,385.0,214.494917430444,0,18.0,0.0,0,2.9388,0.0,0.0,2.9388,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-06,moving_average_rop,Moving Average 28,15.0,26.392857142857142,18.0,22.321428571428573,19.91856132376042,20.41080005215356,171.0,370.0,214.25013717039997,0,15.0,0.0,0,2.7018,0.0,0.0,2.7018,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-07,moving_average_rop,Moving Average 28,23.0,26.285714285714285,26.0,22.642857142857142,20.58945903809361,21.86974592186528,148.0,347.0,214.1938394166267,0,23.0,0.0,0,2.3384,0.0,0.0,2.3384,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-08,moving_average_rop,Moving Average 28,28.0,26.178571428571427,29.0,22.964285714285715,21.253588499622147,22.19030414814896,120.0,319.0,213.56431799078004,0,28.0,0.0,0,1.8960000000000004,0.0,0.0,1.8960000000000004,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-09,moving_average_rop,Moving Average 28,26.0,26.142857142857142,33.0,23.392857142857142,26.295215801068064,28.41449797105512,94.0,293.0,213.26014129579744,0,26.0,0.0,0,1.4852,0.0,0.0,1.4852,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-10,moving_average_rop,Moving Average 28,22.0,25.892857142857142,31.0,23.678571428571427,25.687391755924093,27.33706300738193,72.0,271.0,210.9397471889077,0,22.0,0.0,0,1.1376000000000002,0.0,0.0,1.1376000000000002,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-11,moving_average_rop,Moving Average 28,25.0,25.571428571428573,32.0,23.607142857142858,22.955307534558465,25.87486436780429,246.0,246.0,208.52602621582204,0,25.0,0.0,0,3.8868,0.0,0.0,3.8868,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-12,moving_average_rop,Moving Average 28,13.0,25.321428571428573,20.0,24.071428571428573,19.143647585166327,19.28116533987477,233.0,233.0,206.26378610502,0,13.0,0.0,0,3.6814,0.0,0.0,3.6814,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-13,moving_average_rop,Moving Average 28,13.0,25.071428571428573,15.0,23.928571428571427,19.41921456830178,19.803058098955766,220.0,220.0,205.94995504511968,0,13.0,0.0,0,3.4760000000000004,0.0,0.0,3.4760000000000004,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-14,moving_average_rop,Moving Average 28,18.0,25.0,22.0,24.107142857142858,18.63664542523455,20.395488692652417,202.0,202.0,205.95421140979423,179,18.0,0.0,0,3.1916,5.0,0.0,8.191600000000001,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-15,moving_average_rop,Moving Average 28,29.0,24.857142857142858,34.0,24.714285714285715,21.689712706113617,23.874545004552907,173.0,352.0,205.39776855800227,0,29.0,0.0,0,2.7334000000000005,0.0,0.0,2.7334000000000005,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-16,moving_average_rop,Moving Average 28,17.0,24.678571428571427,30.0,24.428571428571427,27.994411398433133,31.70922839683976,156.0,335.0,203.3865487060243,0,17.0,0.0,0,2.4648000000000003,0.0,0.0,2.4648000000000003,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-17,moving_average_rop,Moving Average 28,30.0,24.214285714285715,31.0,24.785714285714285,26.284477157210738,27.329924510781183,126.0,305.0,200.41696106994667,0,30.0,0.0,0,1.9908,0.0,0.0,1.9908,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-18,moving_average_rop,Moving Average 28,13.0,24.178571428571427,25.0,25.25,20.722343718744828,22.227870842957856,113.0,292.0,200.02361471972756,0,13.0,0.0,0,1.7854000000000003,0.0,0.0,1.7854000000000003,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-19,moving_average_rop,Moving Average 28,21.0,23.75,27.0,25.714285714285715,18.62807861799716,18.70654185722652,92.0,271.0,198.35275056838344,0,21.0,0.0,0,1.4536000000000002,0.0,0.0,1.4536000000000002,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-20,moving_average_rop,Moving Average 28,12.0,23.535714285714285,25.0,25.857142857142858,19.96064148621165,19.43322324724215,80.0,259.0,196.80589547434928,0,12.0,0.0,0,1.264,0.0,0.0,1.264,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-21,moving_average_rop,Moving Average 28,32.0,23.071428571428573,24.0,25.821428571428573,20.73594664640658,20.790684634416102,227.0,227.0,194.89438470241487,0,32.0,0.0,0,3.5866,0.0,0.0,3.5866,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-22,moving_average_rop,Moving Average 28,39.0,23.357142857142858,34.0,26.428571428571427,23.9168298991409,22.50234490967096,188.0,188.0,197.68910612289145,174,39.0,0.0,0,2.9704,5.0,0.0,7.9704,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-23,moving_average_rop,Moving Average 28,20.0,23.535714285714285,35.0,26.642857142857142,29.712640962477177,31.307683516487977,168.0,168.0,200.25292357455703,198,20.0,0.0,0,2.6544,5.0,0.0,7.6544,base_case,7,0.95
FOODS_3_714_TX_2_validation,FOODS_3_714,TX_2,TX,2016-04-24,moving_average_rop,Moving Average 28,15.0,23.0,31.0,26.678571428571427,29.613571405874183,30.68373202350564,153.0,153.0,195.22572293334647,204,15.0,0.0,0,2.4174,5.0,0.0,7.417400000000001,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-03-28,naive_forecast_rop,Seasonal Naive 28,2.0,28.0,28.0,8.357142857142858,9.355192255456652,8.82852684475819,267.0,267.0,184.73310688739627,0,2.0,0.0,0,2.6166,0.0,0.0,2.6166,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-03-29,naive_forecast_rop,Seasonal Naive 28,8.0,20.0,20.0,8.964285714285714,10.569970747062218,10.300224289554896,259.0,259.0,178.73310688739627,0,8.0,0.0,0,2.5382,0.0,0.0,2.5382,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-03-30,naive_forecast_rop,Seasonal Naive 28,10.0,8.0,8.0,9.214285714285714,9.910875603111268,8.201865697846877,249.0,249.0,168.73310688739627,0,10.0,0.0,0,2.4402,0.0,0.0,2.4402,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-03-31,naive_forecast_rop,Seasonal Naive 28,13.0,9.0,9.0,9.535714285714286,9.682839527940528,8.669287395622655,236.0,236.0,165.73310688739627,0,13.0,0.0,0,2.3128,0.0,0.0,2.3128,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-01,naive_forecast_rop,Seasonal Naive 28,15.0,19.0,19.0,9.892857142857142,12.59787219435577,11.26896312392302,221.0,221.0,163.73310688739627,0,15.0,0.0,0,2.1658,0.0,0.0,2.1658,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-02,naive_forecast_rop,Seasonal Naive 28,35.0,22.0,22.0,10.5,14.220179945296117,14.263089547907134,186.0,186.0,175.73310688739627,0,35.0,0.0,0,1.8228,0.0,0.0,1.8228,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-03,naive_forecast_rop,Seasonal Naive 28,24.0,24.0,24.0,11.142857142857142,15.137591223825153,14.32109792171456,162.0,162.0,172.73310688739627,110,24.0,0.0,0,1.5876,5.0,0.0,6.5876,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-04,naive_forecast_rop,Seasonal Naive 28,22.0,22.0,22.0,11.821428571428571,11.19221419921692,10.334418047383965,140.0,250.0,173.73310688739627,0,22.0,0.0,0,1.372,0.0,0.0,1.372,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-05,naive_forecast_rop,Seasonal Naive 28,7.0,10.0,10.0,12.142857142857142,13.420358709821285,12.144777331704722,133.0,243.0,167.73310688739627,0,7.0,0.0,0,1.3034,0.0,0.0,1.3034,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-06,naive_forecast_rop,Seasonal Naive 28,7.0,5.0,5.0,12.142857142857142,11.971906354267974,12.4746810611057,126.0,236.0,163.73310688739627,0,7.0,0.0,0,1.2348,0.0,0.0,1.2348,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-07,naive_forecast_rop,Seasonal Naive 28,3.0,7.0,7.0,12.142857142857142,10.039253936117944,9.345118878253787,123.0,233.0,160.73310688739627,0,3.0,0.0,0,1.2054,0.0,0.0,1.2054,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-08,naive_forecast_rop,Seasonal Naive 28,38.0,31.0,31.0,12.821428571428571,15.88430110784118,14.228952568193272,85.0,195.0,158.73310688739627,0,38.0,0.0,0,0.833,0.0,0.0,0.833,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-09,naive_forecast_rop,Seasonal Naive 28,15.0,19.0,19.0,13.107142857142858,16.512258239963064,13.877898896249311,70.0,180.0,149.73310688739627,0,15.0,0.0,0,0.6859999999999999,0.0,0.0,0.6859999999999999,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-10,naive_forecast_rop,Seasonal Naive 28,20.0,25.0,25.0,14.0,15.063654395574854,12.955010871943152,160.0,160.0,153.73310688739627,0,20.0,0.0,0,1.568,0.0,0.0,1.568,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-11,naive_forecast_rop,Seasonal Naive 28,13.0,16.0,16.0,14.535714285714286,13.865729503134562,11.245293173096448,147.0,147.0,148.73310688739627,119,13.0,0.0,0,1.4406,5.0,0.0,6.4406,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-12,naive_forecast_rop,Seasonal Naive 28,22.0,6.0,6.0,14.75,14.729966154992844,13.851630436880711,125.0,244.0,148.73310688739627,0,22.0,0.0,0,1.225,0.0,0.0,1.225,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-13,naive_forecast_rop,Seasonal Naive 28,9.0,2.0,2.0,14.535714285714286,10.8078923578544,8.214240282078546,116.0,235.0,145.73310688739627,0,9.0,0.0,0,1.1368,0.0,0.0,1.1368,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-14,naive_forecast_rop,Seasonal Naive 28,3.0,5.0,5.0,14.285714285714286,13.487243041223277,10.70928244284007,113.0,232.0,153.73310688739627,0,3.0,0.0,0,1.1074,0.0,0.0,1.1074,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-15,naive_forecast_rop,Seasonal Naive 28,24.0,22.0,22.0,14.678571428571429,17.00967493514457,13.219574530001667,89.0,208.0,168.73310688739627,0,24.0,0.0,0,0.8722,0.0,0.0,0.8722,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-16,naive_forecast_rop,Seasonal Naive 28,23.0,23.0,23.0,15.142857142857142,15.35760258409391,10.859740252280991,66.0,185.0,173.73310688739627,0,23.0,0.0,0,0.6467999999999999,0.0,0.0,0.6467999999999999,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-17,naive_forecast_rop,Seasonal Naive 28,24.0,20.0,20.0,15.357142857142858,14.60242240783608,10.27564357725323,42.0,161.0,181.73310688739627,31,24.0,0.0,0,0.4115999999999999,5.0,0.0,5.4116,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-18,naive_forecast_rop,Seasonal Naive 28,10.0,16.0,16.0,15.714285714285714,12.242302643607967,8.177248519957391,151.0,182.0,171.73310688739627,0,10.0,0.0,0,1.4798,0.0,0.0,1.4798,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-19,naive_forecast_rop,Seasonal Naive 28,8.0,3.0,3.0,15.464285714285714,11.075992242116156,7.828170159843765,143.0,174.0,155.73310688739627,0,8.0,0.0,0,1.4014,0.0,0.0,1.4014,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-20,naive_forecast_rop,Seasonal Naive 28,4.0,10.0,10.0,15.357142857142858,11.649217033570928,8.018632069100622,139.0,170.0,152.73310688739627,0,4.0,0.0,0,1.3622,0.0,0.0,1.3622,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-21,naive_forecast_rop,Seasonal Naive 28,5.0,20.0,20.0,15.892857142857142,11.967337691444804,8.64901215377002,134.0,165.0,142.73310688739627,0,5.0,0.0,0,1.3132,0.0,0.0,1.3132,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-22,naive_forecast_rop,Seasonal Naive 28,0.0,27.0,27.0,16.5,14.988704320419282,12.108969399835846,134.0,165.0,122.73310688739627,0,0.0,0.0,0,1.3132,0.0,0.0,1.3132,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-23,naive_forecast_rop,Seasonal Naive 28,0.0,31.0,31.0,16.214285714285715,15.885863963661343,14.430773120644863,134.0,165.0,95.73310688739627,0,0.0,0.0,0,1.3132,0.0,0.0,1.3132,base_case,7,0.95
FOODS_1_113_WI_2_validation,FOODS_1_113,WI_2,WI,2016-04-24,naive_forecast_rop,Seasonal Naive 28,16.0,10.0,10.0,16.428571428571427,11.842203815819277,10.858328262489367,149.0,149.0,64.73310688739627,0,16.0,0.0,0,1.4602000000000002,0.0,0.0,1.4602000000000002,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-03-28,naive_forecast_rop,Seasonal Naive 28,2.0,34.0,34.0,6.857142857142857,10.711255733515536,12.149439990558992,325.0,325.0,232.04958613872537,0,2.0,0.0,0,3.185,0.0,0.0,3.185,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-03-29,naive_forecast_rop,Seasonal Naive 28,0.0,18.0,18.0,7.25,10.746775057116086,11.575332713224896,325.0,325.0,219.04958613872537,0,0.0,0.0,0,3.185,0.0,0.0,3.185,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-03-30,naive_forecast_rop,Seasonal Naive 28,2.0,23.0,23.0,8.0,10.924208603907232,9.878535520166762,323.0,323.0,216.04958613872537,0,2.0,0.0,0,3.1654000000000004,0.0,0.0,3.1654000000000004,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-03-31,naive_forecast_rop,Seasonal Naive 28,6.0,25.0,25.0,8.892857142857142,11.972183137787388,10.88032830447109,317.0,317.0,211.04958613872537,0,6.0,0.0,0,3.1066,0.0,0.0,3.1066,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-01,naive_forecast_rop,Seasonal Naive 28,5.0,6.0,6.0,9.107142857142858,11.91311219266179,11.160257455118476,312.0,312.0,192.04958613872537,0,5.0,0.0,0,3.0576,0.0,0.0,3.0576,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-02,naive_forecast_rop,Seasonal Naive 28,36.0,18.0,18.0,9.535714285714286,16.20520139227458,13.19944785910578,276.0,276.0,202.04958613872537,0,36.0,0.0,0,2.7048,0.0,0.0,2.7048,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-03,naive_forecast_rop,Seasonal Naive 28,29.0,31.0,31.0,10.5,16.589039177336403,15.075490366564614,247.0,247.0,208.04958613872537,0,29.0,0.0,0,2.4206,0.0,0.0,2.4206,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-04,naive_forecast_rop,Seasonal Naive 28,24.0,21.0,21.0,11.178571428571429,10.92178258201004,9.928391156561904,223.0,223.0,226.04958613872537,103,24.0,0.0,0,2.1854,5.0,0.0,7.1854,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-05,naive_forecast_rop,Seasonal Naive 28,17.0,15.0,15.0,11.5,13.21337453740879,11.64624879180626,206.0,309.0,224.04958613872537,0,17.0,0.0,0,2.0188,0.0,0.0,2.0188,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-06,naive_forecast_rop,Seasonal Naive 28,9.0,18.0,18.0,12.0,13.391572430650031,12.670943616318766,197.0,300.0,215.04958613872537,0,9.0,0.0,0,1.9306,0.0,0.0,1.9306,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-07,naive_forecast_rop,Seasonal Naive 28,7.0,6.0,6.0,12.214285714285714,11.856767449283009,10.228813991382417,190.0,293.0,199.04958613872537,0,7.0,0.0,0,1.862,0.0,0.0,1.862,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-08,naive_forecast_rop,Seasonal Naive 28,8.0,16.0,16.0,12.785714285714286,17.198568563014337,16.586180355373934,182.0,285.0,196.04958613872537,0,8.0,0.0,0,1.7836,0.0,0.0,1.7836,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-09,naive_forecast_rop,Seasonal Naive 28,45.0,24.0,24.0,13.642857142857142,18.99313908201162,17.92651277754663,137.0,240.0,211.04958613872537,0,45.0,0.0,0,1.3426,0.0,0.0,1.3426,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-10,naive_forecast_rop,Seasonal Naive 28,36.0,49.0,49.0,15.392857142857142,14.44046681425914,13.938925622001058,101.0,204.0,201.04958613872537,0,36.0,0.0,0,0.9898,0.0,0.0,0.9898,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-11,naive_forecast_rop,Seasonal Naive 28,15.0,19.0,19.0,16.071428571428573,14.112210183819665,16.152310653554682,189.0,189.0,176.04958613872537,0,15.0,0.0,0,1.8522,0.0,0.0,1.8522,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-12,naive_forecast_rop,Seasonal Naive 28,14.0,6.0,6.0,16.285714285714285,12.66796423611206,13.53733903281068,175.0,175.0,166.04958613872537,0,14.0,0.0,0,1.715,0.0,0.0,1.715,base_case,7,0.95
FOODS_1_204_WI_2_validation,FOODS_1_204,WI_2,WI,2016-04-13,naive_forecast_rop,Seasonal Naive 28,0.0,2.0,2.0,16.142857142857142,8.165140078616151,8.073838185303652,175.0,175.0,186.04958613872537,126,0.0,0.0,0,1.715,5.0,0.0,6.715,base_case,7,0.95
