id,item_id,store_id,state_id,demand_group,date,d,policy,policy_label,forecast_col,lead_time,coverage_days,safety_multiplier,target_fill_rate,actual_demand,selected_forecast,sell_price,on_hand_inventory,on_order_inventory,inventory_position,reorder_point,target_inventory,order_quantity,order_flag,fulfilled_demand,lost_sales,stockout_flag,holding_cost,ordering_cost,stockout_cost,total_daily_cost,scenario
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-15,d_1904,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.293634,2.24,4.0,0.0,4.0,3.098270259499999,5.0177569895,0,0,0.0,0.0,0,0.0896,0.0,0.0,0.0896,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-16,d_1905,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.29102838,2.24,3.0,0.0,3.0,3.0619396594999992,4.981871379499999,2,1,1.0,0.0,0,0.0672,5.0,0.0,5.0672,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-17,d_1906,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.28619877,2.24,3.0,2.0,5.0,3.097117429499999,4.9485913895,0,0,0.0,0.0,0,0.0672,0.0,0.0,0.0672,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-18,d_1907,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.2255797,2.24,3.0,2.0,5.0,3.1159022794999998,4.920141009499999,0,0,0.0,0.0,0,0.0672,0.0,0.0,0.0672,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-19,d_1908,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.21782255,2.24,3.0,2.0,5.0,3.148070969499999,4.9523096995,0,0,0.0,0.0,0,0.0672,0.0,0.0,0.0672,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-20,d_1909,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.24628237,2.24,3.0,2.0,5.0,3.1879968094999995,4.992235539499999,0,0,0.0,0.0,0,0.0672,0.0,0.0,0.0672,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-21,d_1910,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.22606094,2.24,3.0,2.0,5.0,3.1994628294999994,5.0037015595,0,0,0.0,0.0,0,0.0672,0.0,0.0,0.0672,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-22,d_1911,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.2573034,2.24,3.0,2.0,5.0,3.2311502795,5.035389009499999,0,0,0.0,0.0,0,0.0672,0.0,0.0,0.0672,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-23,d_1912,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,4.0,0.32620615,2.24,1.0,0.0,1.0,3.231595269499999,5.035833999499999,5,1,4.0,0.0,0,0.0224,5.0,0.0,5.0224,base_case
FOODS_1_001_WI_3_validation,FOODS_1_001,WI_3,WI,intermittent,2016-04-24,d_1913,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.30498362,2.24,1.0,5.0,6.0,3.1631375094999994,4.967376239499999,0,0,0.0,0.0,0,0.0224,0.0,0.0,0.0224,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-03-28,d_1886,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,4.0,0.6494199,3.23,12.0,0.0,12.0,8.058830085,13.136776375000002,0,0,4.0,0.0,0,0.3876,0.0,0.0,0.3876,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-03-29,d_1887,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.6096291,3.23,12.0,0.0,12.0,8.139019315,13.210118345,0,0,0.0,0.0,0,0.3876,0.0,0.0,0.3876,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-03-30,d_1888,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.7209534,3.23,12.0,0.0,12.0,8.232436315,13.177726845,0,0,0.0,0.0,0,0.3876,0.0,0.0,0.3876,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-03-31,d_1889,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.70990396,3.23,11.0,0.0,11.0,8.204868315,13.117357475,0,0,1.0,0.0,0,0.3553,0.0,0.0,0.3553,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-01,d_1890,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.8011078,3.23,10.0,0.0,10.0,8.151053605,13.002927015,0,0,1.0,0.0,0,0.3229999999999999,0.0,0.0,0.3229999999999999,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-02,d_1891,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.9658625,3.23,10.0,0.0,10.0,8.111895505,12.979724715,0,0,0.0,0.0,0,0.3229999999999999,0.0,0.0,0.3229999999999999,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-03,d_1892,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.9765439,3.23,10.0,0.0,10.0,7.933996755000001,12.798543655,0,0,0.0,0.0,0,0.3229999999999999,0.0,0.0,0.3229999999999999,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-04,d_1893,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.72960913,3.23,9.0,0.0,9.0,7.703355815,12.820357355,0,0,1.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-05,d_1894,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.7030461,3.23,9.0,0.0,9.0,7.696508554999999,12.842411525,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-06,d_1895,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.6933854,3.23,8.0,0.0,8.0,7.570700055,12.853566125,0,0,1.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-07,d_1896,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.65608925,3.23,7.0,0.0,7.0,7.537898685,12.875178025,6,1,1.0,0.0,0,0.2261,5.0,0.0,5.2261,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-08,d_1897,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.7619497,3.23,7.0,6.0,13.0,7.477282935,12.863602625,0,0,0.0,0.0,0,0.2261,0.0,0.0,0.2261,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-09,d_1898,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.78796375,3.23,6.0,6.0,12.0,7.493238735,12.846295825000002,0,0,1.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-10,d_1899,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.74590296,3.23,6.0,6.0,12.0,7.489956424999999,12.939636214999998,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-11,d_1900,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.72276187,3.23,6.0,6.0,12.0,7.742411065000001,13.134066325,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-12,d_1901,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.5772376,3.23,5.0,6.0,11.0,7.771312495,13.181540920714284,0,0,1.0,0.0,0,0.1614999999999999,0.0,0.0,0.1614999999999999,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-13,d_1902,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,2.0,0.66058403,3.23,3.0,6.0,9.0,7.908275594999999,13.37453978642857,0,0,2.0,0.0,0,0.0969,0.0,0.0,0.0969,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-14,d_1903,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.5954735,3.23,9.0,0.0,9.0,7.962688865,13.484192222142855,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-15,d_1904,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,3.0,0.7779055,3.23,6.0,0.0,6.0,8.011729215,13.658955187857144,8,1,3.0,0.0,0,0.1938,5.0,0.0,5.1938,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-16,d_1905,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.78468144,3.23,6.0,8.0,14.0,7.9784666149999985,13.651286153571428,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-17,d_1906,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,2.0,0.9983576,3.23,4.0,8.0,12.0,8.075089315,13.636841179285716,0,0,2.0,0.0,0,0.1292,0.0,0.0,0.1292,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-18,d_1907,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.7516633,3.23,3.0,8.0,11.0,8.017064785,13.408720045,0,0,1.0,0.0,0,0.0969,0.0,0.0,0.0969,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-19,d_1908,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.7142007,3.23,2.0,8.0,10.0,8.035637950714285,13.427293210714287,0,0,1.0,0.0,0,0.0646,0.0,0.0,0.0646,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-20,d_1909,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.7149973,3.23,2.0,8.0,10.0,8.091673716428572,13.483328976428572,0,0,0.0,0.0,0,0.0646,0.0,0.0,0.0646,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-21,d_1910,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.64451385,3.23,1.0,8.0,9.0,8.146912882142857,13.538568142142855,0,0,1.0,0.0,0,0.0323,0.0,0.0,0.0323,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-22,d_1911,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.7446429,3.23,9.0,0.0,9.0,8.272635497857143,13.664290757857144,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-23,d_1912,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.88130414,3.23,8.0,0.0,8.0,8.298229063571428,13.68988432357143,6,1,1.0,0.0,0,0.2584,5.0,0.0,5.2584,base_case
FOODS_1_003_CA_1_validation,FOODS_1_003,CA_1,CA,medium_slow,2016-04-24,d_1913,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.94033307,3.23,8.0,6.0,14.0,8.187161389285714,13.578816649285717,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-03-28,d_1886,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.43061763,3.23,9.0,0.0,9.0,5.309646072,7.916060271999999,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-03-29,d_1887,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.46143675,3.23,9.0,0.0,9.0,5.2502548120000005,7.836183822,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-03-30,d_1888,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.51414466,3.23,9.0,0.0,9.0,5.140387032,7.722720602,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-03-31,d_1889,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.4736347,3.23,9.0,0.0,9.0,4.987758822,7.541127272,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-01,d_1890,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.5095045,3.23,9.0,0.0,9.0,4.832843272,7.380588872,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-02,d_1891,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.5146824,3.23,9.0,0.0,9.0,4.649940312,7.215001621999999,0,0,0.0,0.0,0,0.2907,0.0,0.0,0.2907,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-03,d_1892,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.5309226,3.23,8.0,0.0,8.0,4.562796412,7.077847771999999,0,0,1.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-04,d_1893,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.37122637,3.23,8.0,0.0,8.0,4.481117032,6.901850831999999,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-05,d_1894,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.35156897,3.23,8.0,0.0,8.0,4.460631842,6.853243762,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-06,d_1895,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.36151645,3.23,8.0,0.0,8.0,4.457036402,6.807494542000001,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-07,d_1896,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.31871915,3.23,8.0,0.0,8.0,4.428071281999999,6.752133322000001,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-08,d_1897,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.32660154,3.23,8.0,0.0,8.0,4.422448432,6.739541932,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-09,d_1898,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.4275385,3.23,8.0,0.0,8.0,4.439764142,6.745738572,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-10,d_1899,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.44924322,3.23,8.0,0.0,8.0,4.389754192,6.790076152,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-11,d_1900,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.35074118,3.23,8.0,0.0,8.0,4.295436632,6.815875062,0,0,0.0,0.0,0,0.2584,0.0,0.0,0.2584,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-12,d_1901,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.34797353,3.23,7.0,0.0,7.0,4.267314752,6.825196514857143,0,0,1.0,0.0,0,0.2261,0.0,0.0,0.2261,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-13,d_1902,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.33255133,3.23,7.0,0.0,7.0,4.225160972,6.837285617714286,0,0,0.0,0.0,0,0.2261,0.0,0.0,0.2261,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-14,d_1903,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.3130963,3.23,7.0,0.0,7.0,4.198764872,6.864796920571428,0,0,0.0,0.0,0,0.2261,0.0,0.0,0.2261,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-15,d_1904,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.34391725,3.23,7.0,0.0,7.0,4.191796332,6.911763253428571,0,0,0.0,0.0,0,0.2261,0.0,0.0,0.2261,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-16,d_1905,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.37752855,3.23,7.0,0.0,7.0,4.180677262,6.927908636285713,0,0,0.0,0.0,0,0.2261,0.0,0.0,0.2261,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-17,d_1906,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.35492566,3.23,7.0,0.0,7.0,4.275024792,6.910442719142856,0,0,0.0,0.0,0,0.2261,0.0,0.0,0.2261,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-18,d_1907,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,1.0,0.3226193,3.23,6.0,0.0,6.0,4.395141262,6.915579692,0,0,1.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-19,d_1908,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.30581975,3.23,6.0,0.0,6.0,4.432584594857143,6.953023024857143,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-20,d_1909,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.30615523,3.23,6.0,0.0,6.0,4.486827477714286,7.007265907714285,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-21,d_1910,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.30612776,3.23,6.0,0.0,6.0,4.540734880571429,7.061173310571428,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-22,d_1911,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.33279818,3.23,6.0,0.0,6.0,4.594669753428571,7.11510818342857,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-23,d_1912,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.47187608,3.23,6.0,0.0,6.0,4.621934206285714,7.142372636285714,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_003_TX_1_validation,FOODS_1_003,TX_1,TX,intermittent,2016-04-24,d_1913,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.47504213,3.23,6.0,0.0,6.0,4.510120759142857,7.030559189142857,0,0,0.0,0.0,0,0.1938,0.0,0.0,0.1938,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-03-28,d_1886,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.2514603,1.96,1.0,0.0,1.0,16.882884055,28.496048755,28,1,0.0,0.0,0,0.0196,5.0,0.0,5.0196,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-03-29,d_1887,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.2760626,1.96,1.0,28.0,29.0,16.855739255,28.839759555,0,0,0.0,0.0,0,0.0196,0.0,0.0,0.0196,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-03-30,d_1888,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.2265457,1.96,1.0,28.0,29.0,17.384170955,29.288398355000005,0,0,0.0,0.0,0,0.0196,0.0,0.0,0.0196,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-03-31,d_1889,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.5029976,1.96,1.0,28.0,29.0,17.962119555,28.812178355000004,0,0,0.0,0.0,0,0.0196,0.0,0.0,0.0196,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-01,d_1890,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.5995208,1.96,1.0,28.0,29.0,18.265205955,27.918395295000003,0,0,0.0,0.0,0,0.0196,0.0,0.0,0.0196,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-02,d_1891,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.7020301,1.96,1.0,28.0,29.0,18.545589655,27.095887695,0,0,0.0,0.0,0,0.0196,0.0,0.0,0.0196,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-03,d_1892,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.9375813,1.96,1.0,28.0,29.0,18.486241555,25.977041655,0,0,0.0,0.0,0,0.0196,0.0,0.0,0.0196,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-04,d_1893,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.2243155,1.96,29.0,0.0,29.0,17.999850355,24.588803555,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-05,d_1894,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.8044943,1.96,29.0,0.0,29.0,18.370705955,23.858371635,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-06,d_1895,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.8044943,1.96,29.0,0.0,29.0,18.290913055,22.580930575000004,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-07,d_1896,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.806084,1.96,29.0,0.0,29.0,17.236744455,21.221960345000003,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-08,d_1897,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.8799045,1.96,29.0,0.0,29.0,16.039874994999998,19.861792905,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-09,d_1898,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.642682,1.96,29.0,0.0,29.0,14.936983695000002,18.472756075,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-10,d_1899,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.4511901,1.96,29.0,0.0,29.0,13.877485755,17.434511575000002,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-11,d_1900,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.5951711,1.96,29.0,0.0,29.0,12.975638855,16.522443674999998,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-12,d_1901,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,1.7247014,1.96,29.0,0.0,29.0,11.874351335,15.433958977857142,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-13,d_1902,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.7503257,1.96,29.0,0.0,29.0,10.676703175,14.215943980714284,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
FOODS_1_004_TX_1_validation,FOODS_1_004,TX_1,TX,fast,2016-04-14,d_1903,xgboost_rop,XGBoost ROP,xgboost_pred,7,7,1.0,0.95,0.0,0.60921454,1.96,29.0,0.0,29.0,10.371901545,13.972304683571426,0,0,0.0,0.0,0,0.5684,0.0,0.0,0.5684,base_case
